TotalEnvSteps,seed_0_reward,seed_0_cost,seed_1_reward,seed_1_cost,seed_2_reward,seed_2_cost,seed_3_reward,seed_3_cost,seed_4_reward,seed_4_cost,reward_mean,reward_std,cost_mean,cost_std
820000.0,15.99191665649414,55.040000915527344,15.547636985778809,47.209999084472656,16.845178604125977,51.61000061035156,15.061850547790527,45.02000045776367,12.30658721923828,48.400001525878906,15.150634002685546,1.5383974705358123,49.45600051879883,3.51165287813646
840000.0,16.292724609375,54.959999084472656,15.6012601852417,50.54999923706055,16.993555068969727,51.52000045776367,15.37906265258789,43.380001068115234,12.3789701461792,46.79999923706055,15.329114532470703,1.5797985093577807,49.44199981689453,3.9930454840779954
860000.0,16.1539249420166,54.0,15.552845001220703,52.52000045776367,17.265483856201172,52.34000015258789,15.323193550109863,46.650001525878906,12.626476287841797,48.56999969482422,15.384384727478027,1.5342039146938034,50.816000366210936,2.748239825138084
880000.0,16.12677574157715,55.630001068115234,15.161020278930664,54.40999984741211,17.392194747924805,51.22999954223633,16.06415557861328,49.2400016784668,12.556854248046877,48.90999984741211,15.460200119018555,1.6162063189512383,51.88400039672852,2.7083692459509274
900000.0,15.790441513061523,53.08000183105469,14.878918647766112,53.34000015258789,17.219663619995117,51.04999923706055,16.7342472076416,48.66999816894531,12.587746620178224,52.220001220703125,15.442203521728516,1.6380003075633636,51.672000122070315,1.7008173885477287
920000.0,15.925237655639648,52.70000076293945,14.70141887664795,53.84000015258789,16.970693588256836,53.20000076293945,16.789710998535156,48.84000015258789,12.563837051391602,53.63999938964844,15.390179634094238,1.6251525012485957,52.444000244140625,1.8441865095700964
940000.0,16.03632354736328,52.83000183105469,14.83740520477295,51.380001068115234,17.29385757446289,53.58000183105469,17.530546188354492,45.470001220703125,12.430499076843262,62.59000015258789,15.625726318359375,1.8660395500758395,53.17000122070313,5.504801186390382
960000.0,16.129735946655273,51.130001068115234,14.818044662475586,49.380001068115234,17.383716583251953,50.2400016784668,16.9329776763916,47.310001373291016,12.72610569000244,57.130001068115234,15.59811611175537,1.679869007872329,51.038001251220706,3.298626282272321
980000.0,16.235258102416992,49.18999862670898,14.8037748336792,47.27000045776367,17.333023071289062,54.290000915527344,16.383798599243164,44.83000183105469,12.476788520812988,55.63999938964844,15.44652862548828,1.6906755579777977,50.24400024414062,4.11713252560562
1000000.0,16.442054748535156,49.369998931884766,15.45431137084961,45.470001220703125,17.585838317871094,51.93000030517578,15.53710651397705,42.86000061035156,12.524609565734863,55.66999816894531,15.508784103393555,1.6789410600556804,49.05999984741211,4.546496685359687
1020000.0,16.749853134155273,51.52999877929688,15.32801628112793,44.220001220703125,17.685922622680664,54.29999923706055,15.355003356933594,41.560001373291016,12.195257186889648,49.27000045776367,15.462810516357422,1.860397955691146,48.17600021362305,4.6769835500895995
1040000.0,16.949565887451172,49.150001525878906,15.276315689086914,42.40999984741211,17.758651733398438,48.93000030517578,15.433239936828612,41.290000915527344,12.035632133483888,46.56999969482422,15.490681076049805,1.962582533024312,45.67000045776367,3.266802872393825
1060000.0,17.39063262939453,48.70000076293945,15.3303804397583,43.41999816894531,17.473857879638672,47.5,15.54946517944336,45.83000183105469,12.31279754638672,46.15999984741211,15.611426734924317,1.8760599223679368,46.322000122070314,1.7738372249825713
1080000.0,17.105876922607422,49.630001068115234,15.337769508361816,41.61000061035156,17.00406265258789,48.09999847412109,15.48870849609375,43.84999847412109,12.32933235168457,45.18000030517578,15.45314998626709,1.7268265750266103,45.67399978637695,2.8852217020993165
1100000.0,17.133207321166992,52.20000076293945,15.32861042022705,40.18000030517578,16.86196517944336,41.45000076293945,16.056442260742188,47.33000183105469,12.064667701721191,45.369998931884766,15.488978576660156,1.8254981962335461,45.306000518798825,4.3074941388782655
1120000.0,17.1334285736084,52.2599983215332,15.165879249572754,41.02999877929688,16.608577728271484,37.11000061035156,16.040611267089844,45.650001525878906,11.988558769226074,44.15999984741211,15.387411117553711,1.8203169469956084,44.04199981689453,5.044994671464855
1140000.0,17.286510467529297,49.25,15.359039306640623,41.09999847412109,16.132118225097656,36.970001220703125,16.304004669189453,48.16999816894531,11.638629913330078,42.52999877929688,15.344060516357422,1.9517212843886735,43.603999328613284,4.564188807361016
1160000.0,17.05353355407715,50.27000045776367,15.532971382141112,40.93999862670898,16.492860794067383,36.59999847412109,15.727294921875,51.75,11.725180625915527,42.72999954223633,15.306368255615235,1.8715653447521516,44.45799942016602,5.728230451828344
1180000.0,16.877321243286133,46.93999862670898,15.512809753417969,40.650001525878906,16.267927169799805,39.369998931884766,15.124648094177246,52.04999923706055,11.385224342346191,38.15999984741211,15.033586120605468,1.922053499082294,43.433999633789064,5.265155249725499
1200000.0,17.16254425048828,44.52000045776367,15.492902755737305,38.08000183105469,16.544584274291992,39.970001220703125,14.629590034484863,50.95000076293945,11.156847953796388,38.68999862670898,14.997293853759766,2.107713259386961,42.44200057983399,4.814965901863644
1220000.0,16.98920440673828,43.150001525878906,15.683208465576172,39.54999923706055,16.2098331451416,42.34999847412109,14.065489768981934,42.880001068115234,10.78704833984375,44.41999816894531,14.746956825256348,2.199523632042819,42.46999969482422,1.6108259143509664
1240000.0,16.76458168029785,40.18000030517578,15.47482204437256,37.650001525878906,15.95309352874756,43.5,13.715392112731934,40.7599983215332,10.595537185668944,44.13999938964844,14.50068531036377,2.193195206324743,41.24599990844727,2.3562472906723775
1260000.0,16.182266235351562,42.70000076293945,15.511270523071287,40.400001525878906,16.033689498901367,41.58000183105469,13.557247161865234,38.369998931884766,11.010519981384276,44.65999984741211,14.458998680114746,1.9627398915518586,41.54200057983398,2.118021918942824
1280000.0,16.368144989013672,44.0099983215332,15.27342128753662,38.119998931884766,15.960254669189451,39.18999862670898,13.906760215759276,35.279998779296875,11.37042236328125,43.27999877929688,14.575800704956055,1.8076476857163408,39.97599868774414,3.2651038568543234
1300000.0,16.534460067749023,46.18000030517578,14.378918647766112,33.70000076293945,15.592123985290527,40.040000915527344,13.462109565734863,37.709999084472656,11.277501106262209,42.45000076293945,14.249022674560546,1.816215342112695,40.01600036621094,4.2220687371265
1320000.0,16.423582077026367,48.970001220703125,14.392792701721191,34.72999954223633,15.622048377990724,40.54999923706055,13.163233757019045,34.38999938964844,10.687482833862305,38.72999954223633,14.057827949523926,2.015703574128392,39.47399978637695,5.295997597662209
1340000.0,16.485708236694336,52.15999984741211,14.253459930419922,32.2599983215332,15.625231742858888,38.43000030517578,13.981764793395996,33.20000076293945,10.493915557861328,31.670000076293945,14.168016052246093,2.0511547606848004,37.5439998626709,7.690348838559192
1360000.0,16.80880355834961,53.02000045776367,14.094408988952637,30.350000381469727,15.985600471496582,40.02000045776367,14.19986057281494,33.68000030517578,10.474676132202148,28.540000915527344,14.312669944763183,2.1826561739605252,37.122000503540036,8.860055013674405
1380000.0,16.65636444091797,53.20000076293945,13.926207542419434,30.549999237060547,16.182605743408203,45.65999984741211,14.012645721435549,35.439998626708984,10.33752727508545,29.700000762939453,14.22307014465332,2.235645326466748,38.90999984741211,9.127115951696014
1400000.0,16.8032169342041,49.5099983215332,13.86737060546875,31.809999465942383,16.32408905029297,50.68999862670898,13.46377658843994,38.18000030517578,9.766850471496582,29.59000015258789,14.045060729980468,2.5089417602262514,39.95599937438965,8.757431848429972
